Sample,gene_name,Locus,Scaled reads per base,tpm,Genotype,Timepoint
ERS3382233,ftsZ,IONPJBJN_01150,13323.9861757239,229.053983302793,tvr_domi,Pre-CSP
ERS3382234,ftsZ,IONPJBJN_01150,13546.1041975139,236.843422251751,tvr_domi,10 min post-CSP
ERS3382235,ftsZ,IONPJBJN_01150,15426.0082186401,260.041268992321,tvr_domi,20 min post-CSP
ERS3382236,ftsZ,IONPJBJN_01150,22836.6239757532,383.707461926674,tvr_rare,Pre-CSP
ERS3382237,ftsZ,IONPJBJN_01150,13022.1035412217,224.914780285487,tvr_rare,10 min post-CSP
ERS3382238,ftsZ,IONPJBJN_01150,13556.5391519862,234.584883558946,tvr_rare,20 min post-CSP
ERS3382239,ftsZ,IONPJBJN_01150,18511.0883100171,316.849535593222,tvr_domi,Pre-CSP
ERS3382240,ftsZ,IONPJBJN_01150,17659.8926039147,304.172821565352,tvr_domi,10 min post-CSP
ERS3382241,ftsZ,IONPJBJN_01150,17569.7471149319,305.095687324581,tvr_domi,20 min post-CSP
ERS3382242,ftsZ,IONPJBJN_01150,27045.5459728088,462.06275875184,tvr_rare,Pre-CSP
ERS3382243,ftsZ,IONPJBJN_01150,15777.198874428,273.645248564774,tvr_rare,10 min post-CSP
ERS3382244,ftsZ,IONPJBJN_01150,16764.6326645744,296.977581120124,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_01151,6692.01399758334,268.742232424496,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_01151,6530.18181578037,261.325524572139,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_01151,6871.32740562607,274.852968661167,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_01151,4207.49055611807,169.15592340658,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_01151,2534.4415169531,100.865205643842,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_01151,2454.15998543458,98.4078878935448,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_01151,3601.87310436849,142.892970205874,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_01151,3476.69644300872,139.665650343682,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_01151,3757.97923331375,149.505671584064,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_01151,6885.17165729908,275.147186151027,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_01151,3642.81929501795,146.527390806681,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_01151,3857.73045912312,154.845841492249,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_01151,5085.63266153359,203.182148877413,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_01151,4915.18338831209,196.738126931704,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_01151,5023.38846442212,200.611660912254,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_01151,9020.8327255426,361.226835055949,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_01151,4304.49366637675,172.212727917474,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_01151,5246.3361959119,211.087971993032,tvr_rare,20 min post-CSP
ERS3382227,sepF,IONPJBJN_01152,6409.35492259517,359.79296632673,tvr_domi,Pre-CSP
ERS3382228,sepF,IONPJBJN_01152,6190.71328443668,349.390931175008,tvr_domi,10 min post-CSP
ERS3382229,sepF,IONPJBJN_01152,6326.54185684241,358.699723135084,tvr_domi,20 min post-CSP
ERS3382230,sepF,IONPJBJN_01152,5225.68447327249,298.443750604405,tvr_rare,Pre-CSP
ERS3382231,sepF,IONPJBJN_01152,3081.99503257914,171.503739680279,tvr_rare,10 min post-CSP
ERS3382232,sepF,IONPJBJN_01152,2716.03069524588,152.63387513757,tvr_rare,20 min post-CSP
ERS3382233,sepF,IONPJBJN_01152,4159.32921425441,231.074850284613,tvr_domi,Pre-CSP
ERS3382234,sepF,IONPJBJN_01152,3436.74753443836,191.432727645372,tvr_domi,10 min post-CSP
ERS3382235,sepF,IONPJBJN_01152,3948.23019867205,221.488366085203,tvr_domi,20 min post-CSP
ERS3382236,sepF,IONPJBJN_01152,6823.65519485544,384.335078099112,tvr_rare,Pre-CSP
ERS3382237,sepF,IONPJBJN_01152,4037.42849323679,225.404507770872,tvr_rare,10 min post-CSP
ERS3382238,sepF,IONPJBJN_01152,3862.30882425381,216.251359432822,tvr_rare,20 min post-CSP
ERS3382239,sepF,IONPJBJN_01152,4545.57227466681,253.149033004417,tvr_domi,Pre-CSP
ERS3382240,sepF,IONPJBJN_01152,4555.00929351437,254.490127742143,tvr_domi,10 min post-CSP
ERS3382241,sepF,IONPJBJN_01152,4586.23694746123,254.618820227947,tvr_domi,20 min post-CSP
ERS3382242,sepF,IONPJBJN_01152,8630.93203770594,484.073935204665,tvr_rare,Pre-CSP
ERS3382243,sepF,IONPJBJN_01152,4985.92899166884,277.289680859205,tvr_rare,10 min post-CSP
ERS3382244,sepF,IONPJBJN_01152,4872.93728717411,270.201264410918,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_01153,728.390693238765,143.258420429067,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_01153,761.510489230448,155.112029781546,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_01153,672.822705410225,142.566837873355,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_01153,572.277196513454,121.949294744538,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_01153,446.782266007566,89.2306690640451,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_01153,451.501223812576,92.2439716147993,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_01153,410.240587909,81.475931663045,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_01153,649.45511361522,123.962155895955,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_01153,521.622152273591,108.0104549271,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_01153,1052.00937672597,219.073488164165,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_01153,604.771849854489,117.39948947303,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_01153,713.309287362191,140.35143881358,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_01153,745.175782732264,148.803475223743,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_01153,680.581333702945,135.940730815353,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_01153,736.660868631828,144.157471692186,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_01153,1425.11526771601,283.329794051338,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_01153,863.526858496862,167.006044944174,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_01153,1072.09512006591,200.271422225371,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_01154,11009.20858736,353.15131958316,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_01154,10739.1328631836,341.429800576181,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_01154,12153.4877495929,384.06624560598,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_01154,7311.15447589542,231.967418426614,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_01154,4888.74327795106,155.360174080558,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_01154,5523.36497130718,176.524296265781,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_01154,7513.88024170168,238.304792028667,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_01154,6246.86790301599,200.963667404321,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_01154,7489.8250922651,236.833502801532,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_01154,9605.1337245854,303.6554239415,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_01154,6924.72635705822,222.092685593534,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_01154,6096.55100803269,195.292803050416,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_01154,7881.19418046422,250.746313811779,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_01154,8407.28143361426,268.388320296151,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_01154,7037.36862694471,224.801325067582,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_01154,13369.6380785729,426.192232632329,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_01154,7566.18478950348,242.256655500621,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_01154,7698.70282797141,249.07088370951,tvr_rare,20 min post-CSP
ERS3382227,divIVA,IONPJBJN_01155,20042.2195393326,639.468670668364,tvr_domi,Pre-CSP
ERS3382228,divIVA,IONPJBJN_01155,20822.2657266084,658.370317840716,tvr_domi,10 min post-CSP
ERS3382229,divIVA,IONPJBJN_01155,21903.140646834,688.297807147778,tvr_domi,20 min post-CSP
ERS3382230,divIVA,IONPJBJN_01155,15999.7425689464,504.780332175994,tvr_rare,Pre-CSP
ERS3382231,divIVA,IONPJBJN_01155,6542.10519647007,206.787761367783,tvr_rare,10 min post-CSP
ERS3382232,divIVA,IONPJBJN_01155,6830.71184825782,217.122625616874,tvr_rare,20 min post-CSP
ERS3382233,divIVA,IONPJBJN_01155,14592.0025383517,460.326964397693,tvr_domi,Pre-CSP
ERS3382234,divIVA,IONPJBJN_01155,8870.94049739453,283.868633915864,tvr_domi,10 min post-CSP
ERS3382235,divIVA,IONPJBJN_01155,14357.675874705,451.535529924338,tvr_domi,20 min post-CSP
ERS3382236,divIVA,IONPJBJN_01155,17781.3724038028,559.065179824742,tvr_rare,Pre-CSP
ERS3382237,divIVA,IONPJBJN_01155,9775.66696890892,311.834713988971,tvr_rare,10 min post-CSP
ERS3382238,divIVA,IONPJBJN_01155,9314.22602188473,296.820396265533,tvr_rare,20 min post-CSP
ERS3382239,divIVA,IONPJBJN_01155,11973.5152058403,378.882907008392,tvr_domi,Pre-CSP
ERS3382240,divIVA,IONPJBJN_01155,13574.1322099317,431.003021256391,tvr_domi,10 min post-CSP
ERS3382241,divIVA,IONPJBJN_01155,11354.3774990988,360.821756069874,tvr_domi,20 min post-CSP
ERS3382242,divIVA,IONPJBJN_01155,21877.3841018609,693.593249128659,tvr_rare,Pre-CSP
ERS3382243,divIVA,IONPJBJN_01155,13182.8638343352,419.842239350995,tvr_rare,10 min post-CSP
ERS3382244,divIVA,IONPJBJN_01155,10336.9536329397,332.683126425835,tvr_rare,20 min post-CSP
ERS3382227,ileS,IONPJBJN_01156,21929.029262117,152.922840975836,tvr_domi,Pre-CSP
ERS3382228,ileS,IONPJBJN_01156,18730.4055875176,126.962632628542,tvr_domi,10 min post-CSP
ERS3382229,ileS,IONPJBJN_01156,17937.7545901345,119.07797063944,tvr_domi,20 min post-CSP
ERS3382230,ileS,IONPJBJN_01156,18037.1747047087,119.589150315472,tvr_rare,Pre-CSP
ERS3382231,ileS,IONPJBJN_01156,9688.30845889461,66.8557398028557,tvr_rare,10 min post-CSP
ERS3382232,ileS,IONPJBJN_01156,8668.82349720147,59.6303610049673,tvr_rare,20 min post-CSP
ERS3382233,ileS,IONPJBJN_01156,12338.6236152917,85.4721288577952,tvr_domi,Pre-CSP
ERS3382234,ileS,IONPJBJN_01156,11647.9603417282,82.1351384967534,tvr_domi,10 min post-CSP
ERS3382235,ileS,IONPJBJN_01156,12065.2562756349,80.9021164194742,tvr_domi,20 min post-CSP
ERS3382236,ileS,IONPJBJN_01156,25657.0369753842,171.073774485187,tvr_rare,Pre-CSP
ERS3382237,ileS,IONPJBJN_01156,17300.7313646057,119.747647258941,tvr_rare,10 min post-CSP
ERS3382238,ileS,IONPJBJN_01156,11679.4094484015,81.0826765766432,tvr_rare,20 min post-CSP
ERS3382239,ileS,IONPJBJN_01156,19230.144529231,131.796453716929,tvr_domi,Pre-CSP
ERS3382240,ileS,IONPJBJN_01156,16458.9335559614,113.878455481258,tvr_domi,10 min post-CSP
ERS3382241,ileS,IONPJBJN_01156,14296.6164243368,100.241479304548,tvr_domi,20 min post-CSP
ERS3382242,ileS,IONPJBJN_01156,30885.7852112696,210.84261236602,tvr_rare,Pre-CSP
ERS3382243,ileS,IONPJBJN_01156,20234.6869733428,141.275081559071,tvr_rare,10 min post-CSP
ERS3382244,ileS,IONPJBJN_01156,13192.0693063015,94.8236187958917,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_01157,1032.79277399526,102.340381406975,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_01157,981.706293345276,99.4989106771962,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_01157,1071.99737018719,110.7149335085,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_01157,1589.42681221437,165.348081269122,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_01157,2812.6771796165,277.347490245202,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_01157,2858.50441476007,288.82976255714,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_01157,1725.36591756943,170.971959626085,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_01157,2495.09468956568,244.282443696708,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_01157,1786.47747141396,181.798715704404,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_01157,1454.59179550268,149.0159672875,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_01157,2458.99170036143,241.776777944619,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_01157,2072.16805815229,205.473634553004,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_01157,1779.97143153676,177.08814070538,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_01157,1707.7024116119,169.303645670891,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_01157,1755.21289177748,172.101469026422,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_01157,995.659437635057,99.7461768936533,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_01157,1872.53922032743,184.018274934753,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_01157,2039.01893177555,197.227077212735,tvr_rare,20 min post-CSP
ERS3382227,gpmA_2,IONPJBJN_01158,42040.1016530493,1613.96406305044,tvr_domi,Pre-CSP
ERS3382228,gpmA_2,IONPJBJN_01158,32657.7901977805,1248.01363765676,tvr_domi,10 min post-CSP
ERS3382229,gpmA_2,IONPJBJN_01158,33022.2890134828,1259.80444001894,tvr_domi,20 min post-CSP
ERS3382230,gpmA_2,IONPJBJN_01158,100412.717657588,3849.97136328309,tvr_rare,Pre-CSP
ERS3382231,gpmA_2,IONPJBJN_01158,32409.104014465,1232.69064050229,tvr_rare,10 min post-CSP
ERS3382232,gpmA_2,IONPJBJN_01158,45741.0873164257,1752.38475532702,tvr_rare,20 min post-CSP
ERS3382233,gpmA_2,IONPJBJN_01158,67418.8204445474,2556.70230248044,tvr_domi,Pre-CSP
ERS3382234,gpmA_2,IONPJBJN_01158,33456.6402289795,1285.22597737643,tvr_domi,10 min post-CSP
ERS3382235,gpmA_2,IONPJBJN_01158,56796.1851693007,2158.11358303746,tvr_domi,20 min post-CSP
ERS3382236,gpmA_2,IONPJBJN_01158,96378.3867930227,3673.7210767627,tvr_rare,Pre-CSP
ERS3382237,gpmA_2,IONPJBJN_01158,47025.0017562809,1807.51749470568,tvr_rare,10 min post-CSP
ERS3382238,gpmA_2,IONPJBJN_01158,53359.0142521912,2048.04764976319,tvr_rare,20 min post-CSP
ERS3382239,gpmA_2,IONPJBJN_01158,50533.6731836374,1928.94530898745,tvr_domi,Pre-CSP
ERS3382240,gpmA_2,IONPJBJN_01158,40336.6581276379,1542.80726371076,tvr_domi,10 min post-CSP
ERS3382241,gpmA_2,IONPJBJN_01158,28002.4726752492,1069.73319895591,tvr_domi,20 min post-CSP
ERS3382242,gpmA_2,IONPJBJN_01158,101992.369203463,3901.53014354073,tvr_rare,Pre-CSP
ERS3382243,gpmA_2,IONPJBJN_01158,57926.6957305803,2216.28981146933,tvr_rare,10 min post-CSP
ERS3382244,gpmA_2,IONPJBJN_01158,46810.2003146041,1802.93565714018,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_01159,4607.10133335431,37.735367726892,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_01159,4706.68531295445,37.5082903202872,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_01159,4724.82213276882,36.9009345900432,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_01159,6639.66864130025,51.8050333969918,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_01159,9451.09472085467,76.6090304224307,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_01159,9242.7317194699,74.7138898684745,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_01159,6599.18113181846,53.679049330781,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_01159,8396.11918410115,69.5136657633076,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_01159,7019.42435374182,55.3527072589029,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_01159,5968.65423582871,46.8151647512046,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_01159,8365.71500223937,68.0366226732261,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_01159,7688.90640048821,62.7121242566659,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_01159,7010.02991487826,56.4574130760249,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_01159,6348.49449426579,51.5971513038594,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_01159,6624.44213107485,54.5275238555882,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_01159,4694.6303109376,37.669240305325,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_01159,7421.63790232031,60.8524235648192,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_01159,7101.10151769893,59.8866569656151,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_01160,2148.93373676909,80.9517381868994,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_01160,2032.22377547644,76.1685992167608,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_01160,2270.77663075951,84.9518765858045,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_01160,3403.37843692946,127.917134024374,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_01160,5846.51603981159,218.281014242928,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_01160,5367.84788310508,201.812800039494,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_01160,3570.46712634675,132.917961755442,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_01160,5273.25593128702,198.836214984048,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_01160,3995.27027252438,148.902408316864,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_01160,2895.16718184098,108.231524563925,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_01160,4746.83828778751,178.959600429065,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_01160,4397.06187151892,165.585106692504,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_01160,3803.46938176025,142.434854192946,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_01160,3381.31894674452,126.903945991658,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_01160,3565.48264967094,133.670640612789,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_01160,1786.76228252103,67.045358182673,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_01160,3814.53603579483,143.235416001798,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_01160,3826.93117383224,144.764755956035,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_01161,4601.06160952978,33.1724872007055,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_01161,4591.99999831131,32.1868337109389,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_01161,4904.32520529431,33.6704880199201,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_01161,5614.1646139714,38.4979189764508,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_01161,7868.18349897157,56.1357942363879,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_01161,7551.10713425211,53.7067370128994,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_01161,5908.24961534014,42.3118632009543,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_01161,7191.94494005184,52.4278853113922,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_01161,6142.38831013953,42.5925434934441,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_01161,4966.48098057606,34.2469412580079,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_01161,6599.28461380808,47.2279689514546,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_01161,6188.11831064658,44.4175444734935,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_01161,6066.65273838834,42.991093686847,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_01161,5561.11074759443,39.7811763785567,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_01161,6083.23313715476,44.0934263729162,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_01161,4005.24068896554,28.2720345830973,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_01161,6276.52619866143,45.3047815546777,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_01161,5620.55038610981,41.7598365057562,tvr_rare,20 min post-CSP
ERS3382227,tpx,IONPJBJN_01162,2119.94306241133,138.016184025729,tvr_domi,Pre-CSP
ERS3382228,tpx,IONPJBJN_01162,4385.56643195366,288.74651627036,tvr_domi,10 min post-CSP
ERS3382229,tpx,IONPJBJN_01162,3991.74664776962,264.121653712444,tvr_domi,20 min post-CSP
ERS3382230,tpx,IONPJBJN_01162,2779.93046919492,185.667196543902,tvr_rare,Pre-CSP
ERS3382231,tpx,IONPJBJN_01162,3050.78269862652,197.324272538389,tvr_rare,10 min post-CSP
ERS3382232,tpx,IONPJBJN_01162,2028.74549899784,132.911857720817,tvr_rare,20 min post-CSP
ERS3382233,tpx,IONPJBJN_01162,1662.55396152595,107.242739456017,tvr_domi,Pre-CSP
ERS3382234,tpx,IONPJBJN_01162,2269.09800679623,146.439242925819,tvr_domi,10 min post-CSP
ERS3382235,tpx,IONPJBJN_01162,3402.56534198505,222.921670774905,tvr_domi,20 min post-CSP
ERS3382236,tpx,IONPJBJN_01162,2216.92871616495,145.964166672579,tvr_rare,Pre-CSP
ERS3382237,tpx,IONPJBJN_01162,3716.42056120259,240.37464332376,tvr_rare,10 min post-CSP
ERS3382238,tpx,IONPJBJN_01162,2009.90229237485,130.576853991313,tvr_rare,20 min post-CSP
ERS3382239,tpx,IONPJBJN_01162,1447.33110790473,93.59038699405,tvr_domi,Pre-CSP
ERS3382240,tpx,IONPJBJN_01162,4291.41184874128,278.896786672002,tvr_domi,10 min post-CSP
ERS3382241,tpx,IONPJBJN_01162,2687.8762037822,172.964184491472,tvr_domi,20 min post-CSP
ERS3382242,tpx,IONPJBJN_01162,2820.84671547912,184.117639800963,tvr_rare,Pre-CSP
ERS3382243,tpx,IONPJBJN_01162,4755.96803478652,306.109012836176,tvr_rare,10 min post-CSP
ERS3382244,tpx,IONPJBJN_01162,1850.6889144864,118.464734162902,tvr_rare,20 min post-CSP
ERS3382227,psaA,IONPJBJN_01163,46927.446171862,1196.98633606548,tvr_domi,Pre-CSP
ERS3382228,psaA,IONPJBJN_01163,44000.167815987,1107.15601206747,tvr_domi,10 min post-CSP
ERS3382229,psaA,IONPJBJN_01163,40012.8667120454,996.838332519789,tvr_domi,20 min post-CSP
ERS3382230,psaA,IONPJBJN_01163,14657.8152012096,366.137554182002,tvr_rare,Pre-CSP
ERS3382231,psaA,IONPJBJN_01163,5762.68862862454,145.654662837363,tvr_rare,10 min post-CSP
ERS3382232,psaA,IONPJBJN_01163,4551.13233603077,115.421634927654,tvr_rare,20 min post-CSP
ERS3382233,psaA,IONPJBJN_01163,19893.724203147,502.160474462309,tvr_domi,Pre-CSP
ERS3382234,psaA,IONPJBJN_01163,13784.6562515483,353.646438064465,tvr_domi,10 min post-CSP
ERS3382235,psaA,IONPJBJN_01163,19395.145116802,484.92374550647,tvr_domi,20 min post-CSP
ERS3382236,psaA,IONPJBJN_01163,26434.9476840069,660.167989813998,tvr_rare,Pre-CSP
ERS3382237,psaA,IONPJBJN_01163,7635.02291385213,194.42991692508,tvr_rare,10 min post-CSP
ERS3382238,psaA,IONPJBJN_01163,4276.19303206859,108.978843696518,tvr_rare,20 min post-CSP
ERS3382239,psaA,IONPJBJN_01163,15133.9823915728,382.269549474106,tvr_domi,Pre-CSP
ERS3382240,psaA,IONPJBJN_01163,17061.6854717033,432.549932588504,tvr_domi,10 min post-CSP
ERS3382241,psaA,IONPJBJN_01163,16083.7622984616,409.434557174095,tvr_domi,20 min post-CSP
ERS3382242,psaA,IONPJBJN_01163,22652.6648898491,571.93596167742,tvr_rare,Pre-CSP
ERS3382243,psaA,IONPJBJN_01163,9340.16931402421,238.007803383138,tvr_rare,10 min post-CSP
ERS3382244,psaA,IONPJBJN_01163,4507.69119303759,116.614448413491,tvr_rare,20 min post-CSP
ERS3382227,mntB,IONPJBJN_01164,28852.9686545624,832.029644998635,tvr_domi,Pre-CSP
ERS3382228,mntB,IONPJBJN_01164,28237.8181714339,805.356249586095,tvr_domi,10 min post-CSP
ERS3382229,mntB,IONPJBJN_01164,25537.1364157941,722.323418082381,tvr_domi,20 min post-CSP
ERS3382230,mntB,IONPJBJN_01164,6917.45282792905,196.32609412708,tvr_rare,Pre-CSP
ERS3382231,mntB,IONPJBJN_01164,4364.37606754697,124.661847939014,tvr_rare,10 min post-CSP
ERS3382232,mntB,IONPJBJN_01164,3148.46853405303,90.3630351034559,tvr_rare,20 min post-CSP
ERS3382233,mntB,IONPJBJN_01164,10440.5248186027,297.740086778394,tvr_domi,Pre-CSP
ERS3382234,mntB,IONPJBJN_01164,8708.86206833766,252.192855584761,tvr_domi,10 min post-CSP
ERS3382235,mntB,IONPJBJN_01164,11371.1538525694,322.444850834531,tvr_domi,20 min post-CSP
ERS3382236,mntB,IONPJBJN_01164,14050.6714978856,398.081287974501,tvr_rare,Pre-CSP
ERS3382237,mntB,IONPJBJN_01164,5004.88610055533,144.213102970783,tvr_rare,10 min post-CSP
ERS3382238,mntB,IONPJBJN_01164,3322.06173883187,95.7268247581303,tvr_rare,20 min post-CSP
